time,worker_task_index,global_step,local_step,loss,acc,time delta
2018-05-21 02:38:31.43595,0,1090,1090,13.790808,0.9668,0.037744998931884766
2018-05-21 02:38:31.47106,0,1100,1100,11.512479,0.9632,0.03511404991149902
2018-05-21 02:38:31.59529,0,1110,1110,8.802233,0.9676,0.12422680854797363
2018-05-21 02:38:31.63308,0,1120,1120,11.481142,0.962,0.037792205810546875
2018-05-21 02:38:31.67220,0,1130,1130,3.0946896,0.9674,0.039125919342041016
2018-05-21 02:38:31.70959,0,1140,1140,3.7540421,0.9732,0.037384986877441406
2018-05-21 02:38:31.74714,0,1150,1150,1.2704109,0.9726,0.037550926208496094
2018-05-21 02:38:31.78494,0,1160,1160,6.672735,0.9666,0.03780102729797363
2018-05-21 02:38:31.82402,0,1170,1170,7.3782606,0.9688,0.03908395767211914
2018-05-21 02:38:31.86364,0,1180,1180,2.91927,0.9724,0.03961801528930664
2018-05-21 02:38:31.90340,0,1190,1190,3.0503683,0.9672,0.03976106643676758
2018-05-21 02:38:31.94274,0,1200,1200,9.39626,0.9668,0.03934001922607422
2018-05-21 02:38:31.98137,0,1210,1210,6.7292657,0.965,0.03862190246582031
2018-05-21 02:38:32.01939,0,1220,1220,4.3785086,0.9698,0.038021087646484375
2018-05-21 02:38:32.05582,0,1230,1230,4.128651,0.9692,0.036437034606933594
2018-05-21 02:38:32.09307,0,1240,1240,3.6429255,0.9672,0.03725004196166992
2018-05-21 02:38:32.13106,0,1250,1250,2.2360854,0.9584,0.03799080848693848
2018-05-21 02:38:32.17126,0,1260,1260,16.086788,0.96,0.0401911735534668
2018-05-21 02:38:32.20936,0,1270,1270,17.615776,0.9606,0.038105010986328125
2018-05-21 02:38:32.24830,0,1280,1280,10.29791,0.966,0.03893685340881348
2018-05-21 02:38:32.28826,0,1290,1290,7.109792,0.969,0.03996610641479492
2018-05-21 02:38:32.32788,0,1300,1300,16.296059,0.9712,0.0396120548248291
2018-05-21 02:38:32.36572,0,1310,1310,7.7710986,0.9732,0.03783988952636719
2018-05-21 02:38:32.40422,0,1320,1320,8.136663,0.9722,0.038507938385009766
2018-05-21 02:38:32.44296,0,1330,1330,3.4205046,0.9728,0.03873705863952637
2018-05-21 02:38:32.48087,0,1340,1340,2.4784615,0.9676,0.03791308403015137
2018-05-21 02:38:32.51930,0,1350,1350,14.558868,0.9692,0.0384218692779541
2018-05-21 02:38:32.55819,0,1360,1360,13.122355,0.968,0.0388941764831543
2018-05-21 02:38:32.59449,0,1370,1370,6.918499,0.9698,0.03630399703979492
2018-05-21 02:38:32.63102,0,1380,1380,4.642647,0.9676,0.03652191162109375
2018-05-21 02:38:32.67002,0,1390,1390,4.317703,0.9706,0.0390009880065918
2018-05-21 02:38:32.70892,0,1400,1400,7.769221,0.9692,0.03889799118041992
2018-05-21 02:38:32.74922,0,1410,1410,7.8173776,0.966,0.040309906005859375
2018-05-21 02:38:32.78831,0,1420,1420,1.4940325,0.9682,0.039080142974853516
2018-05-21 02:38:32.82717,0,1430,1430,13.090762,0.968,0.03886604309082031
2018-05-21 02:38:32.86660,0,1440,1440,17.608265,0.9684,0.03943300247192383
2018-05-21 02:38:32.90487,0,1450,1450,4.8381405,0.9714,0.03826594352722168
2018-05-21 02:38:32.94384,0,1460,1460,2.91089,0.9638,0.03897404670715332
2018-05-21 02:38:32.98296,0,1470,1470,11.113855,0.9652,0.03911185264587402
